flight_id,date,pilot_id,aircraft_id,mission_type,duration_hours,fuel_used_lbs,status,notes
FL1287,2025-02-06,P017,A002,Training,1.9,3943,Completed,Routine training mission
FL1288,2025-02-06,P002,A011,Combat,4.9,9296,Completed,Successful combat operation
FL1289,2025-02-06,P014,A020,Reconnaissance,3.7,6841,Completed,Joint force reconnaissance exercise
FL1290,2025-02-06,P020,A010,Combat,4.9,8820,Completed,Weather-related combat mission
FL1291,2025-02-07,P007,A012,Training,2.6,5334,Cancelled,Successful training operation
FL1292,2025-02-07,P014,A005,Training,1.8,3446,Completed,Joint force training exercise
FL1293,2025-02-07,P010,A008,Transport,2.7,4871,Completed,Routine transport mission
FL1294,2025-02-07,P002,A018,Reconnaissance,3.1,5594,Completed,Standard reconnaissance procedures
FL1295,2025-02-07,P019,A003,Training,2.4,4531,Completed,Emergency training training
FL1296,2025-02-07,P001,A017,Patrol,3.0,5425,Completed,Weather-related patrol mission
FL1297,2025-02-07,P006,A009,Transport,2.1,4210,Completed,Night transport mission
FL1298,2025-02-07,P010,A016,Patrol,4.0,7688,Completed,Night patrol mission
FL1299,2025-02-07,P015,A003,Combat,4.0,8237,Completed,Advanced combat training
FL1300,2025-02-07,P011,A013,Transport,2.5,5137,Cancelled,Advanced transport training
FL1301,2025-02-08,P008,A006,Training,2.4,4361,Completed,Routine training mission
FL1302,2025-02-08,P001,A013,Patrol,2.6,4688,Completed,Advanced patrol training
FL1303,2025-02-08,P017,A004,Reconnaissance,3.4,7109,Completed,Routine reconnaissance mission
FL1304,2025-02-08,P002,A012,Reconnaissance,3.4,6259,Completed,Joint force reconnaissance exercise
FL1305,2025-02-08,P008,A010,Transport,2.5,4849,Completed,transport systems check completed
FL1306,2025-02-08,P002,A015,Transport,2.6,4957,Completed,Coastal transport operation
FL1307,2025-02-08,P002,A010,Patrol,3.2,6019,Completed,Routine patrol mission
FL1308,2025-02-08,P001,A016,Transport,2.5,4901,Completed,Weather-related transport mission
FL1309,2025-02-08,P012,A004,Transport,2.9,5306,Completed,Coastal transport operation
FL1310,2025-02-08,P015,A018,Training,1.7,3302,Completed,Advanced training training
FL1311,2025-02-09,P018,A010,Patrol,3.1,6071,Completed,Weather-related patrol mission
FL1312,2025-02-09,P012,A014,Transport,2.1,4145,Cancelled,Weather-related transport mission
FL1313,2025-02-09,P001,A016,Transport,2.5,5112,Completed,Successful transport operation
FL1314,2025-02-09,P013,A020,Reconnaissance,3.8,7157,Completed,Coastal reconnaissance operation
FL1315,2025-02-09,P008,A016,Transport,2.7,5173,Cancelled,Emergency transport training
FL1316,2025-02-09,P011,A002,Reconnaissance,3.9,7628,Completed,Emergency reconnaissance training
FL1317,2025-02-09,P019,A017,Patrol,3.7,7564,Completed,Weather-related patrol mission
FL1318,2025-02-09,P007,A019,Transport,2.3,4435,Completed,Standard transport procedures
FL1319,2025-02-09,P002,A011,Training,2.2,4415,Cancelled,training systems check completed
FL1320,2025-02-09,P013,A018,Reconnaissance,3.0,5910,Completed,Standard reconnaissance procedures
FL1321,2025-02-10,P003,A008,Combat,3.6,7036,Completed,Joint force combat exercise
FL1322,2025-02-10,P010,A013,Patrol,2.7,4993,Completed,Standard patrol procedures
FL1323,2025-02-10,P008,A008,Training,2.0,3740,Completed,Joint force training exercise
FL1324,2025-02-10,P003,A012,Reconnaissance,3.6,7503,Completed,Weather-related reconnaissance mission
FL1325,2025-02-10,P015,A003,Training,2.2,4344,Completed,Standard training procedures
FL1326,2025-02-10,P009,A006,Transport,2.3,4313,Completed,Routine transport mission
FL1327,2025-02-10,P014,A017,Combat,4.7,8909,Completed,Weather-related combat mission
FL1328,2025-02-10,P018,A017,Combat,3.9,7023,Completed,Coastal combat operation
FL1329,2025-02-10,P009,A005,Reconnaissance,4.3,8283,Completed,Standard reconnaissance procedures
FL1330,2025-02-10,P014,A014,Patrol,2.7,5392,Completed,Advanced patrol training
FL1331,2025-02-11,P002,A009,Transport,2.2,4085,Completed,Successful transport operation
FL1332,2025-02-11,P001,A016,Reconnaissance,3.2,6474,Completed,Routine reconnaissance mission
FL1333,2025-02-11,P011,A002,Transport,2.4,4941,Cancelled,Weather-related transport mission
FL1334,2025-02-11,P020,A007,Training,2.4,4808,Completed,Routine training mission
FL1335,2025-02-11,P007,A002,Training,2.4,4578,Completed,Routine training mission
FL1336,2025-02-11,P016,A012,Transport,2.7,4960,Completed,Joint force transport exercise
FL1337,2025-02-11,P005,A013,Training,2.1,4161,Completed,Emergency training training
FL1338,2025-02-11,P009,A006,Reconnaissance,4.3,7780,Completed,Successful reconnaissance operation
FL1339,2025-02-11,P010,A014,Reconnaissance,4.5,9188,Completed,Emergency reconnaissance training
FL1340,2025-02-11,P016,A010,Transport,2.1,3943,Completed,Weather-related transport mission
FL1341,2025-02-12,P007,A001,Training,2.1,4407,Completed,Successful training operation
FL1342,2025-02-12,P009,A005,Patrol,3.3,6277,Completed,Successful patrol operation
FL1343,2025-02-12,P004,A015,Patrol,3.9,7484,Completed,patrol systems check completed
FL1344,2025-02-12,P020,A009,Patrol,3.8,7289,Cancelled,Routine patrol mission
FL1345,2025-02-12,P018,A003,Training,1.7,3200,Completed,training systems check completed
FL1346,2025-02-12,P017,A014,Combat,3.7,7278,Completed,combat systems check completed
FL1347,2025-02-12,P012,A010,Transport,2.9,5260,Completed,Advanced transport training
FL1348,2025-02-12,P014,A020,Patrol,3.3,6882,Completed,Weather-related patrol mission
FL1349,2025-02-12,P003,A004,Reconnaissance,3.9,7714,Completed,Joint force reconnaissance exercise
FL1350,2025-02-12,P011,A010,Patrol,2.7,4896,Cancelled,Night patrol mission
FL1351,2025-02-13,P008,A013,Combat,4.4,8093,Completed,Night combat mission
FL1352,2025-02-13,P010,A003,Reconnaissance,3.8,7694,Completed,reconnaissance systems check completed
FL1353,2025-02-13,P011,A016,Training,2.5,5063,Completed,Night training mission
FL1354,2025-02-13,P019,A013,Transport,3.3,6045,Completed,Night transport mission
FL1355,2025-02-13,P014,A020,Combat,4.8,8898,Completed,Weather-related combat mission
FL1356,2025-02-13,P001,A001,Patrol,3.0,5605,Cancelled,Successful patrol operation
FL1357,2025-02-13,P005,A007,Reconnaissance,3.0,5680,Completed,Standard reconnaissance procedures
FL1358,2025-02-13,P019,A016,Combat,4.7,8853,Cancelled,Night combat mission
FL1359,2025-02-13,P009,A017,Transport,2.4,4906,Completed,Advanced transport training
FL1360,2025-02-13,P004,A015,Reconnaissance,3.0,6118,Completed,Standard reconnaissance procedures
FL1361,2025-02-14,P009,A012,Reconnaissance,3.4,6712,Completed,Coastal reconnaissance operation
FL1362,2025-02-14,P007,A007,Reconnaissance,3.7,7363,Completed,Routine reconnaissance mission
FL1363,2025-02-14,P013,A018,Patrol,2.5,4526,Completed,Successful patrol operation
FL1364,2025-02-14,P004,A020,Transport,2.0,3841,Completed,Joint force transport exercise
FL1365,2025-02-14,P018,A020,Reconnaissance,3.6,7214,Cancelled,Night reconnaissance mission
FL1366,2025-02-14,P019,A004,Reconnaissance,4.1,7709,Completed,Standard reconnaissance procedures
FL1367,2025-02-14,P015,A001,Transport,3.1,5799,Completed,Successful transport operation
FL1368,2025-02-14,P013,A016,Patrol,2.9,5560,Completed,Routine patrol mission
FL1369,2025-02-14,P008,A001,Combat,4.6,8973,Cancelled,Joint force combat exercise
FL1370,2025-02-14,P008,A016,Combat,3.5,6625,Completed,Coastal combat operation
FL1371,2025-02-15,P014,A018,Reconnaissance,4.0,8252,Completed,Night reconnaissance mission
FL1372,2025-02-15,P008,A013,Combat,3.7,7213,Completed,Night combat mission
FL1373,2025-02-15,P016,A014,Reconnaissance,3.1,6138,Completed,Advanced reconnaissance training
FL1374,2025-02-15,P002,A015,Reconnaissance,4.2,8326,Cancelled,Emergency reconnaissance training
FL1375,2025-02-15,P014,A014,Patrol,3.1,6294,Cancelled,Weather-related patrol mission
FL1376,2025-02-15,P018,A015,Training,2.6,5119,Completed,Coastal training operation
FL1377,2025-02-15,P010,A012,Training,1.7,3067,Completed,Standard training procedures
FL1378,2025-02-15,P005,A011,Combat,3.9,7429,Completed,Routine combat mission
FL1379,2025-02-15,P005,A005,Training,2.7,4890,Completed,Emergency training training
FL1380,2025-02-15,P008,A005,Transport,2.2,4244,Completed,transport systems check completed
FL1381,2025-02-16,P018,A005,Reconnaissance,3.2,6640,Cancelled,reconnaissance systems check completed
FL1382,2025-02-16,P013,A017,Reconnaissance,2.9,5928,Completed,reconnaissance systems check completed
FL1383,2025-02-16,P006,A020,Transport,3.1,6355,Cancelled,Emergency transport training
FL1384,2025-02-16,P017,A001,Combat,4.5,9299,Completed,Successful combat operation
FL1385,2025-02-16,P016,A012,Reconnaissance,3.9,7308,Completed,Weather-related reconnaissance mission
FL1386,2025-02-16,P006,A006,Training,1.7,3379,Completed,Joint force training exercise
FL1387,2025-02-16,P002,A006,Combat,3.6,7374,Completed,Emergency combat training
FL1388,2025-02-16,P001,A019,Combat,4.9,9807,Completed,Advanced combat training
FL1389,2025-02-16,P003,A015,Training,2.1,4399,Completed,Routine training mission
FL1390,2025-02-16,P001,A016,Transport,2.4,5001,Completed,Advanced transport training
FL1391,2025-02-17,P014,A015,Transport,2.9,5757,Completed,Advanced transport training
FL1392,2025-02-17,P020,A009,Training,1.8,3252,Completed,Successful training operation
FL1393,2025-02-17,P005,A020,Reconnaissance,3.2,5955,Completed,Routine reconnaissance mission
FL1394,2025-02-17,P001,A013,Patrol,3.6,7009,Cancelled,patrol systems check completed
FL1395,2025-02-17,P017,A013,Patrol,2.5,4768,Completed,Night patrol mission
FL1396,2025-02-17,P019,A001,Transport,2.1,4241,Completed,Coastal transport operation
FL1397,2025-02-17,P009,A017,Reconnaissance,4.0,7671,Completed,Joint force reconnaissance exercise
FL1398,2025-02-17,P006,A004,Transport,3.0,6136,Completed,Night transport mission
FL1399,2025-02-17,P008,A016,Combat,4.5,9402,Completed,Joint force combat exercise
FL1400,2025-02-17,P009,A009,Combat,4.9,9499,Cancelled,Emergency combat training
FL1401,2025-02-18,P008,A003,Training,2.0,3857,Completed,Advanced training training
FL1402,2025-02-18,P019,A002,Training,1.8,3570,Completed,Weather-related training mission
FL1403,2025-02-18,P020,A006,Combat,4.4,9031,Completed,Routine combat mission
FL1404,2025-02-18,P014,A019,Transport,2.2,4455,Completed,Coastal transport operation
FL1405,2025-02-18,P008,A011,Transport,3.5,6439,Completed,Joint force transport exercise
FL1406,2025-02-18,P002,A017,Combat,4.2,7820,Completed,Night combat mission
FL1407,2025-02-18,P009,A005,Patrol,3.0,5782,Completed,Coastal patrol operation
FL1408,2025-02-18,P020,A012,Training,1.6,3152,Completed,Coastal training operation
FL1409,2025-02-18,P004,A005,Combat,4.5,9366,Completed,Successful combat operation
FL1410,2025-02-18,P004,A002,Transport,2.7,5531,Completed,Routine transport mission
FL1411,2025-02-19,P001,A012,Transport,2.7,5183,Completed,Coastal transport operation
FL1412,2025-02-19,P017,A014,Training,1.8,3642,Completed,Joint force training exercise
FL1413,2025-02-19,P007,A004,Patrol,3.5,7142,Completed,Weather-related patrol mission
FL1414,2025-02-19,P001,A011,Reconnaissance,3.8,7740,Completed,reconnaissance systems check completed
FL1415,2025-02-19,P017,A020,Training,2.3,4517,Completed,Standard training procedures
FL1416,2025-02-19,P010,A018,Combat,4.6,9387,Completed,Night combat mission
FL1417,2025-02-19,P008,A013,Combat,4.7,9856,Cancelled,Advanced combat training
FL1418,2025-02-19,P013,A009,Reconnaissance,3.8,7246,Completed,Coastal reconnaissance operation
FL1419,2025-02-19,P010,A014,Patrol,3.7,7098,Completed,Weather-related patrol mission
FL1420,2025-02-19,P017,A013,Combat,4.7,9846,Completed,Standard combat procedures
FL1421,2025-02-20,P010,A010,Transport,3.4,6790,Completed,Routine transport mission
FL1422,2025-02-20,P002,A004,Patrol,3.4,6615,Completed,Night patrol mission
FL1423,2025-02-20,P005,A011,Patrol,3.3,6406,Completed,Coastal patrol operation
FL1424,2025-02-20,P018,A008,Training,2.5,4536,Cancelled,Standard training procedures
FL1425,2025-02-20,P012,A014,Combat,5.0,9644,Cancelled,Weather-related combat mission
FL1426,2025-02-20,P008,A002,Transport,2.6,5282,Completed,Weather-related transport mission
FL1427,2025-02-20,P008,A016,Training,1.9,3468,Completed,Routine training mission
FL1428,2025-02-20,P014,A012,Transport,3.0,6147,Completed,Standard transport procedures
FL1429,2025-02-20,P020,A003,Combat,4.6,8624,Completed,Standard combat procedures
FL1430,2025-02-20,P002,A015,Training,1.8,3558,Completed,Joint force training exercise
FL1431,2025-02-21,P018,A007,Combat,4.1,8509,Completed,Advanced combat training
FL1432,2025-02-21,P005,A001,Patrol,3.5,6663,Completed,Emergency patrol training
FL1433,2025-02-21,P008,A011,Transport,2.5,4932,Completed,Emergency transport training
FL1434,2025-02-21,P004,A018,Reconnaissance,3.8,7318,Completed,Night reconnaissance mission
FL1435,2025-02-21,P010,A011,Combat,3.7,7521,Completed,Coastal combat operation
FL1436,2025-02-21,P015,A019,Reconnaissance,3.8,7635,Completed,Night reconnaissance mission
FL1437,2025-02-21,P006,A003,Training,2.3,4513,Completed,Night training mission
FL1438,2025-02-21,P013,A006,Transport,2.8,5835,Completed,transport systems check completed
FL1439,2025-02-21,P009,A018,Transport,3.2,6547,Cancelled,Routine transport mission
FL1440,2025-02-21,P020,A016,Reconnaissance,4.3,8456,Cancelled,reconnaissance systems check completed
FL1441,2025-02-22,P013,A005,Reconnaissance,3.1,6497,Completed,Joint force reconnaissance exercise
FL1442,2025-02-22,P018,A017,Reconnaissance,3.7,7618,Completed,Weather-related reconnaissance mission
FL1443,2025-02-22,P013,A006,Patrol,2.8,5606,Completed,Emergency patrol training
FL1444,2025-02-22,P017,A017,Combat,3.8,7230,Cancelled,Weather-related combat mission
FL1445,2025-02-22,P018,A004,Transport,3.1,6475,Cancelled,Advanced transport training
FL1446,2025-02-22,P009,A018,Reconnaissance,2.9,5808,Completed,Advanced reconnaissance training
FL1447,2025-02-22,P014,A020,Patrol,3.0,6092,Completed,Advanced patrol training
FL1448,2025-02-22,P019,A006,Training,1.7,3177,Cancelled,Advanced training training
FL1449,2025-02-22,P008,A005,Patrol,3.0,5759,Completed,Standard patrol procedures
FL1450,2025-02-22,P010,A013,Training,1.6,3259,Completed,Weather-related training mission
FL1451,2025-02-23,P009,A018,Reconnaissance,3.9,7946,Completed,Weather-related reconnaissance mission
FL1452,2025-02-23,P017,A010,Combat,4.7,8478,Cancelled,Routine combat mission
FL1453,2025-02-23,P015,A014,Reconnaissance,3.1,6466,Cancelled,Advanced reconnaissance training
FL1454,2025-02-23,P001,A011,Training,1.6,3305,Completed,Routine training mission
FL1455,2025-02-23,P020,A006,Reconnaissance,3.2,5769,Completed,Routine reconnaissance mission
FL1456,2025-02-23,P010,A008,Reconnaissance,3.8,7779,Completed,Standard reconnaissance procedures
FL1457,2025-02-23,P003,A014,Training,1.9,3427,Cancelled,Coastal training operation
FL1458,2025-02-23,P008,A013,Combat,4.9,9529,Completed,Advanced combat training
FL1459,2025-02-23,P017,A012,Reconnaissance,3.5,6932,Completed,Weather-related reconnaissance mission
FL1460,2025-02-23,P013,A006,Reconnaissance,3.2,6540,Completed,Successful reconnaissance operation
FL1461,2025-02-24,P008,A015,Reconnaissance,3.3,6875,Completed,Night reconnaissance mission
FL1462,2025-02-24,P020,A008,Patrol,3.4,6395,Completed,patrol systems check completed
FL1463,2025-02-24,P013,A007,Training,1.5,2962,Completed,Weather-related training mission
FL1464,2025-02-24,P014,A018,Combat,4.4,8141,Completed,Coastal combat operation
FL1465,2025-02-24,P017,A006,Transport,2.3,4556,Completed,Advanced transport training
FL1466,2025-02-24,P010,A016,Reconnaissance,4.0,8265,Completed,Successful reconnaissance operation
FL1467,2025-02-24,P009,A009,Patrol,3.0,5767,Completed,Successful patrol operation
FL1468,2025-02-24,P008,A011,Transport,3.0,6186,Completed,Successful transport operation
FL1469,2025-02-24,P001,A001,Combat,4.2,8234,Completed,Advanced combat training
FL1470,2025-02-24,P002,A003,Training,2.8,5261,Completed,Weather-related training mission
FL1471,2025-02-25,P018,A005,Combat,4.4,8764,Completed,combat systems check completed
FL1472,2025-02-25,P019,A007,Reconnaissance,3.8,7607,Cancelled,Advanced reconnaissance training
FL1473,2025-02-25,P002,A001,Transport,3.4,7009,Completed,Standard transport procedures
FL1474,2025-02-25,P007,A009,Training,2.3,4289,Completed,training systems check completed
FL1475,2025-02-25,P009,A001,Training,2.1,3941,Completed,Weather-related training mission
FL1476,2025-02-25,P001,A020,Transport,3.1,5949,Completed,Weather-related transport mission
FL1477,2025-02-25,P008,A010,Reconnaissance,3.8,7293,Completed,reconnaissance systems check completed
FL1478,2025-02-25,P012,A006,Training,1.9,3614,Completed,Weather-related training mission
FL1479,2025-02-25,P013,A016,Patrol,2.6,5207,Completed,Joint force patrol exercise
FL1480,2025-02-25,P004,A016,Reconnaissance,3.0,6120,Completed,reconnaissance systems check completed
FL1481,2025-02-26,P001,A010,Reconnaissance,4.2,8806,Completed,Successful reconnaissance operation
FL1482,2025-02-26,P012,A008,Patrol,3.1,6392,Completed,Emergency patrol training
FL1483,2025-02-26,P008,A004,Combat,4.9,8838,Completed,Advanced combat training
FL1484,2025-02-26,P008,A012,Reconnaissance,3.6,7537,Completed,Standard reconnaissance procedures
FL1485,2025-02-26,P009,A020,Training,2.1,4381,Completed,training systems check completed
FL1486,2025-02-26,P017,A015,Training,2.5,5075,Completed,Advanced training training
FL1487,2025-02-26,P020,A013,Patrol,3.1,6401,Completed,Routine patrol mission
FL1488,2025-02-26,P014,A005,Combat,4.4,8022,Completed,Weather-related combat mission
FL1489,2025-02-26,P013,A009,Reconnaissance,3.1,5804,Completed,Joint force reconnaissance exercise
FL1490,2025-02-26,P004,A006,Patrol,3.8,7509,Completed,Emergency patrol training
FL1491,2025-02-27,P004,A019,Patrol,2.9,5676,Completed,Joint force patrol exercise
FL1492,2025-02-27,P005,A002,Transport,2.7,4975,Completed,Advanced transport training
FL1493,2025-02-27,P016,A012,Patrol,3.9,7282,Cancelled,Standard patrol procedures
FL1494,2025-02-27,P009,A017,Reconnaissance,2.8,5422,Completed,reconnaissance systems check completed
FL1495,2025-02-27,P018,A005,Training,2.6,4945,Completed,Night training mission
FL1496,2025-02-27,P002,A010,Combat,3.8,7968,Completed,Routine combat mission
FL1497,2025-02-27,P016,A009,Training,2.0,3989,Completed,Advanced training training
FL1498,2025-02-27,P020,A014,Reconnaissance,3.1,6015,Completed,Standard reconnaissance procedures
FL1499,2025-02-27,P002,A019,Training,2.1,3929,Completed,Night training mission
FL1500,2025-02-27,P003,A003,Reconnaissance,4.4,8506,Completed,Successful reconnaissance operation
FL1501,2025-02-28,P013,A018,Training,1.8,3504,Completed,Weather-related training mission
FL1502,2025-02-28,P005,A004,Transport,2.5,4968,Completed,Coastal transport operation
FL1503,2025-02-28,P010,A010,Training,1.7,3398,Completed,training systems check completed
FL1504,2025-02-28,P017,A004,Combat,3.9,7208,Completed,Routine combat mission
FL1505,2025-02-28,P015,A009,Reconnaissance,4.4,8241,Completed,Coastal reconnaissance operation
FL1506,2025-02-28,P018,A010,Training,2.8,5128,Completed,Advanced training training
FL1507,2025-02-28,P013,A008,Reconnaissance,3.9,7889,Completed,Routine reconnaissance mission
FL1508,2025-02-28,P010,A012,Patrol,3.1,5837,Completed,Night patrol mission
FL1509,2025-02-28,P018,A018,Reconnaissance,3.2,6148,Completed,Joint force reconnaissance exercise
FL1510,2025-02-28,P006,A018,Transport,3.0,6223,Completed,Night transport mission
FL1511,2025-03-01,P015,A016,Training,2.1,4364,Completed,Successful training operation
FL1512,2025-03-01,P004,A008,Patrol,3.0,5809,Completed,patrol systems check completed
FL1513,2025-03-01,P009,A009,Reconnaissance,3.8,7212,Completed,Emergency reconnaissance training
FL1514,2025-03-01,P017,A004,Reconnaissance,3.5,6450,Cancelled,Night reconnaissance mission
FL1515,2025-03-01,P010,A014,Patrol,2.8,5066,Completed,Standard patrol procedures
FL1516,2025-03-01,P016,A015,Reconnaissance,3.9,7338,Completed,Routine reconnaissance mission
FL1517,2025-03-01,P015,A018,Transport,2.5,4693,Completed,Night transport mission
FL1518,2025-03-01,P015,A001,Transport,2.4,4856,Completed,Standard transport procedures
FL1519,2025-03-01,P004,A003,Combat,4.1,8525,Completed,Routine combat mission
FL1520,2025-03-01,P008,A016,Reconnaissance,3.0,5990,Completed,Advanced reconnaissance training
FL1521,2025-03-02,P014,A012,Patrol,3.1,6108,Completed,Standard patrol procedures
FL1522,2025-03-02,P013,A007,Training,1.7,3145,Completed,Coastal training operation
FL1523,2025-03-02,P015,A018,Training,1.6,3161,Completed,Emergency training training
FL1524,2025-03-02,P002,A019,Training,1.6,2980,Completed,Coastal training operation
FL1525,2025-03-02,P001,A004,Training,2.4,4689,Completed,Weather-related training mission
FL1526,2025-03-02,P003,A002,Patrol,3.9,7656,Completed,Standard patrol procedures
FL1527,2025-03-02,P003,A007,Patrol,3.4,6971,Completed,Joint force patrol exercise
FL1528,2025-03-02,P016,A001,Patrol,3.0,5966,Completed,Routine patrol mission
FL1529,2025-03-02,P017,A011,Training,1.9,3824,Completed,Advanced training training
FL1530,2025-03-02,P012,A010,Training,2.8,5553,Completed,Weather-related training mission
FL1531,2025-03-03,P017,A016,Transport,2.2,4419,Completed,transport systems check completed
FL1532,2025-03-03,P012,A017,Patrol,3.0,5736,Completed,Advanced patrol training
FL1533,2025-03-03,P020,A020,Combat,3.9,7687,Completed,Joint force combat exercise
FL1534,2025-03-03,P008,A005,Training,2.5,4734,Completed,Standard training procedures
FL1535,2025-03-03,P014,A020,Transport,2.5,4917,Completed,Coastal transport operation
FL1536,2025-03-03,P015,A009,Combat,4.7,8615,Completed,Emergency combat training
FL1537,2025-03-03,P001,A008,Transport,2.3,4284,Completed,Weather-related transport mission
FL1538,2025-03-03,P004,A013,Reconnaissance,4.1,7772,Cancelled,Coastal reconnaissance operation
FL1539,2025-03-03,P016,A015,Patrol,3.5,7164,Completed,Successful patrol operation
FL1540,2025-03-03,P010,A011,Reconnaissance,4.4,8899,Completed,Joint force reconnaissance exercise
FL1541,2025-03-04,P003,A010,Reconnaissance,3.7,6968,Completed,reconnaissance systems check completed
FL1542,2025-03-04,P015,A001,Reconnaissance,4.0,7649,Cancelled,Joint force reconnaissance exercise
FL1543,2025-03-04,P005,A015,Transport,3.1,5585,Completed,Routine transport mission
FL1544,2025-03-04,P001,A007,Reconnaissance,2.9,5709,Completed,Joint force reconnaissance exercise
FL1545,2025-03-04,P014,A019,Transport,3.0,6122,Completed,Successful transport operation
FL1546,2025-03-04,P002,A011,Training,1.6,3069,Completed,Joint force training exercise
FL1547,2025-03-04,P014,A011,Transport,2.4,4393,Completed,Joint force transport exercise
FL1548,2025-03-04,P020,A002,Transport,2.7,5526,Completed,Routine transport mission
FL1549,2025-03-04,P009,A008,Patrol,3.2,6686,Cancelled,patrol systems check completed
FL1550,2025-03-04,P010,A019,Combat,4.3,8319,Completed,Coastal combat operation
FL1551,2025-03-05,P006,A010,Reconnaissance,3.9,7411,Completed,reconnaissance systems check completed
FL1552,2025-03-05,P009,A010,Transport,2.7,5033,Completed,Weather-related transport mission
FL1553,2025-03-05,P008,A010,Reconnaissance,3.5,6555,Completed,Standard reconnaissance procedures
FL1554,2025-03-05,P010,A009,Combat,5.0,10198,Completed,Night combat mission
FL1555,2025-03-05,P008,A003,Training,2.6,5443,Completed,training systems check completed
FL1556,2025-03-05,P015,A011,Transport,2.9,5331,Completed,Night transport mission
FL1557,2025-03-05,P011,A020,Training,2.6,5305,Completed,Successful training operation
FL1558,2025-03-05,P015,A006,Training,2.0,4186,Completed,Coastal training operation
FL1559,2025-03-05,P015,A017,Patrol,3.1,6052,Completed,Successful patrol operation
FL1560,2025-03-05,P020,A001,Reconnaissance,2.8,5427,Cancelled,reconnaissance systems check completed
FL1561,2025-03-06,P013,A019,Training,2.3,4385,Completed,training systems check completed
FL1562,2025-03-06,P010,A011,Training,1.5,2976,Completed,Standard training procedures
FL1563,2025-03-06,P007,A006,Reconnaissance,3.5,6355,Cancelled,Coastal reconnaissance operation
FL1564,2025-03-06,P001,A008,Training,2.2,4099,Completed,Emergency training training
FL1565,2025-03-06,P007,A004,Transport,3.5,6910,Completed,Joint force transport exercise
FL1566,2025-03-06,P013,A003,Reconnaissance,3.2,5843,Completed,Standard reconnaissance procedures
FL1567,2025-03-06,P011,A009,Training,2.6,5141,Completed,training systems check completed
FL1568,2025-03-06,P019,A017,Combat,4.5,8690,Completed,Routine combat mission
FL1569,2025-03-06,P004,A004,Training,2.5,4673,Completed,training systems check completed
FL1570,2025-03-06,P003,A016,Reconnaissance,3.3,6052,Completed,Advanced reconnaissance training
FL1571,2025-03-07,P001,A006,Combat,3.7,6711,Completed,Night combat mission
FL1572,2025-03-07,P007,A013,Combat,3.7,7109,Completed,combat systems check completed
FL1573,2025-03-07,P013,A001,Reconnaissance,3.1,6332,Completed,Weather-related reconnaissance mission
FL1574,2025-03-07,P012,A017,Combat,3.7,6693,Completed,Coastal combat operation
FL1575,2025-03-07,P004,A011,Patrol,2.7,5405,Completed,Advanced patrol training
FL1576,2025-03-07,P005,A010,Transport,3.3,6056,Completed,Advanced transport training
FL1577,2025-03-07,P004,A013,Training,2.7,5470,Cancelled,Standard training procedures
FL1578,2025-03-07,P001,A007,Combat,4.6,9204,Completed,Successful combat operation
FL1579,2025-03-07,P010,A017,Combat,4.3,8322,Completed,Emergency combat training
FL1580,2025-03-07,P001,A004,Combat,4.9,9642,Completed,Weather-related combat mission
FL1581,2025-03-08,P004,A018,Patrol,2.7,5319,Completed,patrol systems check completed
FL1582,2025-03-08,P019,A014,Training,2.7,5070,Completed,Joint force training exercise
FL1583,2025-03-08,P014,A002,Combat,4.1,7456,Cancelled,Coastal combat operation
FL1584,2025-03-08,P002,A011,Patrol,2.9,5534,Completed,Coastal patrol operation
FL1585,2025-03-08,P009,A012,Patrol,3.7,6665,Cancelled,Successful patrol operation
FL1586,2025-03-08,P015,A020,Patrol,3.6,7271,Completed,Advanced patrol training
FL1587,2025-03-08,P014,A016,Training,1.9,3828,Completed,Joint force training exercise
FL1588,2025-03-08,P009,A012,Combat,4.6,8622,Completed,combat systems check completed
FL1589,2025-03-08,P004,A020,Transport,2.8,5867,Completed,Advanced transport training
FL1590,2025-03-08,P005,A017,Training,2.3,4310,Completed,Advanced training training
FL1591,2025-03-09,P003,A001,Transport,3.0,5438,Completed,Successful transport operation
FL1592,2025-03-09,P020,A014,Patrol,3.9,8034,Completed,Emergency patrol training
FL1593,2025-03-09,P011,A020,Training,2.3,4707,Completed,Coastal training operation
FL1594,2025-03-09,P019,A003,Patrol,3.9,7411,Completed,Coastal patrol operation
FL1595,2025-03-09,P015,A013,Combat,4.5,8139,Completed,Successful combat operation
FL1596,2025-03-09,P010,A008,Combat,3.8,7464,Completed,combat systems check completed
FL1597,2025-03-09,P017,A005,Patrol,3.2,6695,Completed,Advanced patrol training
FL1598,2025-03-09,P005,A014,Reconnaissance,2.8,5744,Completed,Coastal reconnaissance operation
FL1599,2025-03-09,P018,A015,Combat,4.0,7912,Completed,Advanced combat training
FL1600,2025-03-09,P005,A018,Transport,3.1,6221,Completed,Coastal transport operation
FL1601,2025-03-10,P001,A007,Combat,4.3,8617,Completed,Advanced combat training
FL1602,2025-03-10,P011,A017,Transport,2.4,4563,Completed,Standard transport procedures
FL1603,2025-03-10,P008,A014,Reconnaissance,4.3,8730,Completed,Coastal reconnaissance operation
FL1604,2025-03-10,P020,A004,Combat,4.8,8828,Completed,Advanced combat training
FL1605,2025-03-10,P009,A008,Patrol,2.7,5363,Completed,Emergency patrol training
FL1606,2025-03-10,P010,A012,Transport,2.7,4896,Completed,transport systems check completed
